,OFF_RATING,PACE,PPP,WINS
484,-0.5103679520281369,-0.4229352311715749,1.065,41.0
485,-0.7904479257021118,-1.8694563801297601,1.047,33.0
486,1.17011189001573,0.8169400393640124,1.122,40.0
487,2.165951796412095,1.4368776746318062,1.148,67.0
488,1.7302718373636838,1.5608652016853637,1.141,55.0
489,1.263471881240388,-0.216289352748977,1.118,51.0
490,-0.8838079169267701,0.8582692150485297,1.053,26.0
491,-0.323647969578816,-0.464264406856098,1.074,41.0
492,0.20539198069425352,-0.8362269880167706,1.085,42.0
493,0.5788319455928866,-0.6709102852786959,1.1,31.0
494,-1.350607873050066,2.0154861342150765,1.036,20.0
495,-0.4792479549532479,-0.05097265001090223,1.071,31.0
496,-1.5684478525742716,0.15567322841169565,1.037,29.0
497,-0.01244799882995208,-0.25761852843350014,1.079,42.0
498,-1.7240478379487034,0.94092756641757,1.027,28.0
499,-0.7282079315523381,1.7261819044234443,1.061,24.0
500,0.4854719543682284,0.15567322841169565,1.094,41.0
501,-0.5103679520281369,-0.6709102852786959,1.066,32.0
502,0.7966719251170923,-0.9602145150703283,1.103,61.0
503,-0.38588796372858963,0.7342816879949721,1.079,47.0
504,1.1078718958659561,-0.6709102852786959,1.114,51.0
505,0.36099196606868544,-2.117431434236881,1.09,51.0
506,-0.4792479549532479,-1.6628105017071622,1.07,43.0
507,0.703311933892434,0.4036482825188166,1.104,49.0
508,-0.9149279140016591,-0.6709102852786959,1.053,37.0
509,0.049791995319821584,-0.38160605548705767,1.084,36.0
510,-1.1780959245360272,0.6161992901592873,1.044,24.0
511,-0.27266884472477054,-0.8103714137464599,1.068,55.0
512,1.3820771976889095,0.31899706017892226,1.12,50.0
513,0.47665011787765277,1.8644486560768256,1.085,48.0
514,-1.521533782395473,0.43787795217106995,1.034,27.0
515,-0.6473283260259822,-1.2264545357189727,1.054,24.0
516,1.069860963271234,-0.2754073997818079,1.114,46.0
517,1.912844796198959,1.329484642112165,1.128,58.0
518,1.8816231727571933,0.08123527619463526,1.141,65.0
519,0.47665011787765277,0.9134015201396524,1.094,42.0
520,-0.616106702584212,1.8050082100807476,1.06,35.0
521,-0.5224418322589102,-1.0481331977307553,1.062,44.0
522,0.5078717413194186,-0.6320500757582426,1.09,44.0
523,1.4445204445724455,-0.7509309677503904,1.125,47.0
524,-0.5848850791424461,0.9134015201396524,1.061,28.0
525,-0.6473283260259822,-0.2159669537857298,1.063,29.0
526,-1.0532094307689597,0.43787795217106995,1.047,25.0
527,0.32054200066881494,-0.8103714137464599,1.085,48.0
528,0.38298524755235097,1.5672464260964607,1.085,52.0
529,-1.677641899604311,1.8050082100807476,1.028,21.0
530,-0.02289585719063091,-0.45372873777002526,1.084,49.0
531,-1.5839770292790092,-1.4642163197032683,1.031,27.0
532,-0.2102255978412345,-1.40477587370719,1.071,47.0
533,0.44542849443588256,-0.2159669537857298,1.101,48.0
534,1.5069636914559814,0.1406757221907049,1.13,59.0
535,0.00832576625113932,-1.0481331977307553,1.074,48.0
536,-1.3654256651866352,-1.3453354277111205,1.036,22.0
537,0.22687713034351314,-0.39428829177394714,1.081,43.0
538,-0.3975553384918381,-0.6914905217543122,1.066,39.0
539,0.25809875378527897,0.5567588441632176,1.09,36.0
540,-0.7984137058963637,1.8937932172417888,1.075,29.0
541,0.7622249826829252,-0.18418437773673996,1.113,49.0
542,-0.9680483459593301,-1.6482140469261533,1.068,19.0
543,0.25332106249402603,1.5159791090638695,1.107,33.0
544,-1.816221546274162,-0.6092252494368957,1.045,22.0
545,-0.42521749775783957,-0.46754495887017267,1.087,33.0
546,0.6604441986451464,-1.081492884659288,1.121,54.0
547,2.0514482471614737,0.3825367845301321,1.15,57.0
548,1.5764712549851658,-0.9398125940925649,1.149,53.0
549,0.626517270632555,0.8075776562302811,1.114,48.0
550,-0.9001944899341425,1.468752345541633,1.074,37.0
551,-1.1037560580097052,-0.7981323035258486,1.067,39.0
552,1.2372019748592331,1.4215255820193964,1.135,60.0
553,0.18546720646884332,0.19362973044117252,1.106,36.0
554,-0.32343671372005584,0.4769903115746119,1.089,42.0
555,-1.9519292583245371,-0.18418437773673996,1.04,17.0
556,-0.4591444257704309,-0.9870393576148082,1.082,42.0
557,-0.18772900166968565,-0.9398125940925649,1.094,48.0
558,0.864005766720709,0.7603508927080446,1.116,51.0
559,-1.443025338135638,0.24085649396341577,1.053,19.0
560,1.2032750468466418,-0.3730914318256996,1.137,53.0
561,0.15154027845624715,1.468752345541633,1.096,39.0
562,1.101494262808858,-0.9398125940925649,1.122,48.0
563,-0.08594821763190677,1.3742988184971532,1.098,49.0
564,1.0336404067836753,0.051949439874456174,1.126,58.0
565,0.32117491851921354,0.051949439874456174,1.103,50.0
566,-1.3751714821104504,-1.6954408104483967,1.056,33.0
567,0.25332106249402603,0.6186706021413283,1.102,32.0
568,-0.5948521378208059,-1.270399938748241,1.084,41.0
569,0.15154027845624715,-0.6092252494368957,1.107,39.0
570,-1.3642494245056718,1.300035272280543,1.07,20.0
571,0.9033041148634219,-0.34726969602014707,1.128,48.0
572,-1.3270764156635524,-0.792487255020335,1.069,19.0
573,0.01115190265263001,1.611687563580676,1.105,30.0
574,-1.4385954421899054,-0.34726969602014707,1.058,22.0
575,2.130013406653257,-0.4363132078201859,1.159,43.0
576,0.791785088337069,-1.4157918376206005,1.126,46.0
577,-1.884671548295296,0.008904351180001987,1.044,15.0
578,0.8661311060213024,1.611687563580676,1.125,44.0
579,1.1635151767582312,0.5431654219802288,1.133,49.0
580,0.6059200441264877,0.2760348865801122,1.117,52.0
581,0.7546120794949548,-0.9705742786204127,1.119,44.0
582,0.9404771237055359,2.0123833666808477,1.119,56.0
583,-0.9925193360845095,1.4336005399806044,1.076,19.0
584,-0.7323082741896948,0.5876871778802449,1.087,35.0
585,-1.5501144687162531,-0.792487255020335,1.059,21.0
586,-0.6951352653475806,-0.792487255020335,1.079,33.0
587,-0.026021106189484115,-0.6144002314202636,1.095,45.0
588,0.4200549999159065,-0.6144002314202636,1.107,43.0
589,0.6430930529686071,0.4541219101801899,1.113,34.0
590,1.1635151767582312,0.23151313068009594,1.132,35.0
591,-0.06319411503160352,-0.6589219873202798,1.095,31.0
592,0.9033041148634219,-0.0356174047200206,1.117,32.0
593,0.1598439380210971,-0.7034437432203025,1.101,44.0
594,0.3828819910737924,0.2760348865801122,1.108,53.0
595,0.7546120794949548,-0.8370090109203575,1.118,44.0
596,-0.3977511946106465,1.166470004580488,1.087,34.0
597,0.08549792033686354,1.1219482486804717,1.102,25.0
598,-0.6951352653475806,-1.237704814020523,1.088,20.0
599,-1.5129414598741338,-2.0390964202208663,1.059,23.0
600,0.8049991569105559,-0.7822590554230023,1.143,41.0
601,0.28952477681842026,-0.3705437630951067,1.131,36.0
602,-1.746599024545517,-0.9366522900459695,1.052,22.0
603,0.23797733880920593,0.4528868215606844,1.13,31.0
604,-0.303270760287535,-0.1646861169311626,1.104,31.0
605,0.7792254379059506,-0.9881167015869537,1.146,42.0
606,1.114283784965838,-1.0910455246689295,1.163,47.0
607,-0.2774970412829297,1.5336394639214186,1.105,39.0
608,-1.2826720824625921,1.1219241715935155,1.07,17.0
609,1.372020975011906,-1.1939743477509053,1.167,47.0
610,-0.6125553883428171,-0.31907935155412254,1.098,42.0
611,-0.2001758842691101,-1.3998319939148494,1.106,40.0
612,1.243152379988872,1.5336394639214186,1.165,46.0
613,-0.741423983365851,1.3792462292984513,1.093,23.0
614,1.655531884062579,0.19556476385574875,1.173,48.0
615,-0.4321393553105689,-1.657154051619785,1.102,41.0
616,-1.7981464625547277,-0.31907935155412254,1.046,21.0
617,0.006013867767747101,1.327781817757467,1.119,34.0
618,0.23797733880920593,0.19556476385574875,1.125,49.0
619,1.2946998179980862,-1.0910455246689295,1.163,51.0
620,1.2946998179980862,-0.31907935155412254,1.171,42.0
621,0.31529849582302555,0.4014224100197002,1.127,31.0
622,-0.329044479292144,-0.21615052847214683,1.105,33.0
623,-2.2105259666284383,0.86460211388858,1.028,22.0
624,-0.1486284462598958,0.09263594077377303,1.116,27.0
625,1.3462472560072969,-0.31907935155412254,1.165,52.0
626,-0.045533570241467196,0.6072800561836443,1.117,38.0
627,-0.2517233222783207,2.562927694741161,1.107,34.0
628,-1.1538034874395582,-0.679330232341034,1.076,20.0
629,-0.4579130743151779,-0.42200817463609824,1.101,33.0
630,1.4850146281786236,-0.3511787391250671,1.154,43.0
631,0.8756133768742221,-0.9601592115962804,1.136,51.0
632,0.009622125020605264,-1.325547495079005,1.11,44.0
633,-0.11867287525400701,-0.5338728808664294,1.112,36.0
634,0.5228021261190452,-0.10758655013657835,1.127,46.0
635,0.36243337577578216,-1.8736299203031002,1.125,52.0
636,0.7473183765996144,-0.412076786372185,1.138,48.0
637,0.36243337577578216,0.07510759160478389,1.121,53.0
638,-1.2733278777254993,1.6584568200299348,1.081,20.0
639,-0.5356316261464901,-0.22938264463082272,1.095,42.0
640,-0.47148412600918393,1.0494763475587217,1.1,33.0
641,0.5869496262563514,-1.4473435895732492,1.13,53.0
642,1.0039083771488344,0.9885783003116038,1.143,51.0
643,0.6190233763250022,1.7802529145241792,1.138,46.0
644,0.5228021261190452,0.6231900168288707,1.132,44.0
645,-0.4394103759405331,-1.325547495079005,1.097,37.0
646,-2.427982880196996,0.5622919695817528,1.039,22.0
647,-0.05452537511670087,-0.04668850288946049,1.119,25.0
648,0.5228021261190452,-1.325547495079005,1.13,51.0
649,1.0039083771488344,0.8667822058173594,1.142,64.0
650,-1.2412541276568485,0.014209544357657374,1.073,27.0
651,-0.6960003764897531,0.9276802530644772,1.096,30.0
652,0.009622125020605264,1.1103743948058482,1.119,34.0
653,-2.299687879922384,0.13600563885190176,1.038,24.0
654,0.07376962515790685,-1.2037514005847691,1.121,48.0
655,1.4850146281786236,-0.6556689753606737,1.162,49.0
656,0.7152446265309591,1.5366607255356906,1.143,56.0
657,-0.15074662532265778,-0.7774650698549181,1.102,35.0
658,-1.9468766291672068,0.19690368609902828,1.056,23.0
659,0.7473183765996144,1.0494763475587217,1.136,43.0
660,0.7215816843698646,0.8717493402067588,1.155,41.0
661,1.4458458285329174,-0.5373282571101874,1.173,57.0
662,0.6411078905739686,-2.002768958319808,1.155,51.0
663,-0.12339315048703525,-0.08642342596875817,1.138,42.0
664,-0.1636300473849804,-0.5373282571101874,1.128,40.0
665,0.8825292719616509,-1.551864127178387,1.159,38.0
666,1.164187550247284,-0.7064175687882193,1.168,53.0
667,0.5606340967780725,1.49174348302622,1.151,44.0
668,-1.7731059233028783,0.1390289896019484,1.105,22.0
669,0.11802823090065286,-0.7627806726808939,1.14,44.0
670,-0.12339315048703525,1.153564859670148,1.139,43.0
671,-0.686709707058296,-1.6645903349637443,1.123,44.0
672,0.2789758184924392,0.7026600285287269,1.143,58.0
673,-0.3245776349767725,1.0408386518847987,1.133,42.0
674,0.3594496122883352,-0.4809651532175047,1.146,45.0
675,1.123950653349339,-1.0445961921442832,1.17,47.0
676,-1.2500262636295625,0.08266588570927376,1.113,34.0
677,-0.44528832567061366,1.2662910674555052,1.138,35.0
678,1.3653720347370213,-1.3264117116076724,1.17,54.0
679,-0.0026824597931940568,-0.42460204932483003,1.145,45.0
680,-0.042919356691139214,-0.31187584153947273,1.14,33.0
681,1.968925488206233,0.5335707168506949,1.186,48.0
682,-1.9742904077926156,1.4353803791335373,1.097,22.0
683,0.07779133400270198,1.153564859670148,1.142,40.0
684,0.03755443710475682,-1.1009592960369659,1.146,41.0
685,0.23873892159449406,0.8717493402067588,1.153,37.0
686,0.07779133400270198,1.2099279635628306,1.147,51.0
687,-0.24410384118087644,-0.42460204932483003,1.137,35.0
688,-1.7328690264049331,0.02630278181659111,1.099,17.0
689,-2.175474892282353,0.9844755479921161,1.084,27.0
